date,sun_moon_tension,sun_mercury_tension,sun_venus_tension,sun_mars_tension,sun_jupiter_tension,sun_saturn_tension,sun_uranus_tension,sun_neptune_tension,sun_pluto_tension,moon_mercury_tension,moon_venus_tension,moon_mars_tension,moon_jupiter_tension,moon_saturn_tension,moon_uranus_tension,moon_neptune_tension,moon_pluto_tension,mercury_venus_tension,mercury_mars_tension,mercury_jupiter_tension,mercury_saturn_tension,mercury_uranus_tension,mercury_neptune_tension,mercury_pluto_tension,venus_mars_tension,venus_jupiter_tension,venus_saturn_tension,venus_uranus_tension,venus_neptune_tension,venus_pluto_tension,mars_jupiter_tension,mars_saturn_tension,mars_uranus_tension,mars_neptune_tension,mars_pluto_tension,jupiter_saturn_tension,jupiter_uranus_tension,jupiter_neptune_tension,jupiter_pluto_tension,saturn_uranus_tension,saturn_neptune_tension,saturn_pluto_tension,uranus_neptune_tension,uranus_pluto_tension,neptune_pluto_tension,global_tension
2022-02-05,0.0,0.0,0.0,0.0,0.0,1.0259,0.4895,0.0,0.0,0.0,0.114,0.7691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.5982,0.2981,0.0143,0.0,0.1639,0.0,0.0,0.406,0.0,0.175,0.0,0.0,0.0,0.163,0.0,0.0,0.7824,0.0,0.0,0.0,0.0,0.0,3.53
2022-02-06,0.2847,0.0,0.0,0.0,0.0,0.9086,0.3148,0.0,0.0,0.1706,0.2307,0.0,0.0,0.2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728,0.6126,0.3294,0.012,0.0,0.1556,0.0,0.0,0.3525,0.0,0.2118,0.0,0.0,0.0,0.1927,0.0,0.0,0.755,0.0,0.0,0.0,0.0,0.0,3.39
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.7913,0.1403,0.0,0.0,0.2723,0.0,0.0,0.0,0.0,0.0,0.0,1.0946,0.0,0.0,0.0,0.0,0.0,0.0557,0.6393,0.3586,0.0075,0.0,0.1463,0.0,0.0,0.299,0.0,0.2485,0.0,0.0,0.0,0.2224,0.0,0.0,0.7278,0.0,0.0,0.0,0.0,0.0,3.47
2022-02-08,0.2455,0.0,0.0,0.0,0.0,0.674,0.0,0.0,0.0,0.0,0.1679,0.164,0.0019,1.0127,0.9069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.6776,0.3855,0.0008,0.0,0.136,0.0,0.0,0.2455,0.0,0.2853,0.0,0.0,0.0,0.2521,0.0,0.0,0.7009,0.0,0.0,0.0,0.0,0.0,4.09
2022-02-09,0.5065,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,0.1644,0.0,0.0,0.0,0.0,0.0,0.0933,0.2319,0.0,0.0,0.0,0.0,0.0,0.0,0.7265,0.4104,0.0,0.0,0.1247,0.0,0.0,0.1921,0.0,0.294,0.0,0.0,0.0,0.2817,0.0,0.0,0.6742,0.0,0.0,0.0,0.0,0.0,2.96
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.4397,0.0,0.0,0.0,0.0,0.0,0.0,1.0448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7851,0.4333,0.0,0.0,0.1125,0.0,0.0,0.1386,0.0,0.2572,0.0,0.0,0.0,0.3113,0.0,0.0,0.6478,0.0,0.0,0.0,0.0,0.0,2.9
2022-02-11,0.0892,0.0,0.0,0.0,0.0,0.3226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537,0.0,0.8459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526,0.4542,0.0,0.0,0.0993,0.0,0.0,0.0851,0.0,0.2205,0.0,0.0,0.0,0.3409,0.0,0.0,0.6216,0.0,0.0,0.0,0.0,0.0,2.91
2022-02-12,0.0,0.0,0.0,0.0,0.0,0.2055,0.0,0.0,0.0,0.0608,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.0,0.0,0.0,0.8637,0.4733,0.0,0.0,0.0852,0.0,0.0,0.0316,0.0,0.1839,0.0,0.0,0.0,0.3704,0.0,0.0,0.5956,0.0,0.0,0.0,0.0,0.0,2.0
2022-02-13,0.0,0.0,0.0,0.0,0.0,0.0884,0.0,0.0,0.0,0.0,0.4943,0.8833,0.2001,0.0,0.3678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7805,0.4906,0.0,0.0,0.0702,0.0,0.0,0.0,0.0,0.1472,0.0,0.0,0.0,0.3998,0.0,0.0,0.5699,0.0,0.0,0.0,0.0,0.0,3.12
2022-02-14,0.4765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.1735,1.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.6904,0.5062,0.0,0.0,0.0544,0.0,0.0,0.0,0.0,0.1105,0.0,0.0,0.0,0.4292,0.0,0.0,0.5445,0.0,0.0,0.0,0.0,0.0,3.04
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1688,0.0,0.0,0.0,0.0,0.7094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.5201,0.0,0.0,0.0378,0.0,0.0,0.0,0.0,0.0739,0.0,0.0,0.0,0.4586,0.0,0.0,0.5193,0.0,0.0,0.0,0.0,0.0,2.14
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873,0.1111,0.0,1.2682,0.0307,0.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917,0.5323,0.0,0.0,0.0205,0.0,0.0,0.0,0.0,0.0372,0.0,0.0,0.0,0.4879,0.0,0.0,0.4944,0.0,0.0,0.0,0.0,0.0,2.49
2022-02-17,0.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3841,0.5349,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.5171,0.0,0.0,0.4697,0.0,0.0,0.0,0.0,0.0,2.12
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836,0.1227,0.7919,0.0671,0.1406,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2715,0.5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457,0.0,0.0,0.4454,0.0,0.0,0.0,0.0,0.0,2.16
2022-02-19,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522,0.3609,0.0,0.0,0.0,0.0,0.1236,0.0,0.1543,0.5178,0.0,0.0,0.0,0.0191,0.0,0.0,0.0,0.0,0.0611,0.0,0.0,0.5166,0.0,0.0,0.4212,0.0,0.0,0.0,0.0,0.0,1.85
2022-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0231,0.0,0.7824,0.0,0.9864,0.0,0.0,0.0,0.0,0.0,0.0,0.2757,0.0,0.0328,0.5114,0.0,0.0,0.0,0.0574,0.0,0.0,0.0,0.0,0.1308,0.0,0.0,0.4876,0.0,0.0,0.3974,0.0,0.0,0.0,0.0,0.0,2.56
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3087,0.5654,0.0,0.0,0.0,0.1155,1.2359,0.0,0.0,0.0,0.0,0.4326,0.0,0.0,0.5062,0.0,0.0,0.0,0.0969,0.0087,0.0,0.0,0.0,0.2005,0.0887,0.0,0.4586,0.0,0.0,0.3738,0.0,0.0,0.0,0.0,0.0,3.05
2022-02-22,0.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8643,0.0,0.0,0.1138,0.0,0.9527,0.0,0.0,0.0,0.0,0.0,0.0,0.5941,0.0,0.0,0.5023,0.0,0.0,0.0,0.1377,0.0729,0.0,0.0,0.0,0.2703,0.1985,0.0,0.4297,0.0,0.0,0.3505,0.0,0.0,0.0,0.0,0.0,3.14
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,0.341,0.0,0.8851,0.0,0.2875,0.0,0.0,0.0,0.0,0.0,0.7598,0.0,0.0,0.4996,0.0,0.0,0.0,0.1796,0.1389,0.0,0.0,0.0,0.34,0.3083,0.0,0.4008,0.0,0.0,0.3275,0.0,0.0,0.0,0.0,0.0,3.23
2022-02-24,1.0821,0.0,0.0,0.0,0.0781,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296,0.0,0.0,0.4981,0.0,0.0,0.0,0.2225,0.2067,0.0,0.0,0.0,0.3821,0.4183,0.0,0.372,0.0,0.0,0.3048,0.0,0.0,0.0,0.0,0.0,3.33
2022-02-25,0.0,0.0,0.0,0.0,0.1651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283,0.2832,0.0,1.0776,0.0,0.0,0.0,0.0,0.1003,1.1031,0.0,0.0,0.4976,0.0,0.0,0.0,0.2374,0.2761,0.0,0.0,0.0,0.3123,0.5285,0.0,0.3433,0.0,0.0,0.2823,0.0,0.0,0.0,0.0,0.0,3.7
2022-02-26,0.102,0.0,0.0,0.0,0.2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2243,0.9597,0.0,0.0,0.4983,0.0,0.0,0.0,0.1923,0.3472,0.0,0.0,0.0,0.2424,0.6387,0.0,0.3147,0.0,0.0,0.2602,0.0,0.0,0.0,0.0,0.0,2.8
2022-02-27,0.0,0.0,0.0,0.0,0.339,0.0,0.0929,0.0,0.0,0.0,0.2086,0.2608,0.0,0.0,0.0,0.0557,0.0,0.0,0.0,0.0,0.351,0.7791,0.0,0.0,0.4999,0.0,0.0,0.0,0.1463,0.4199,0.0,0.0,0.0,0.1725,0.7491,0.0,0.2861,0.0,0.0,0.2383,0.0,0.0,0.0,0.0,0.0,3.19
2022-02-28,0.0,0.0,0.0,0.0,0.4259,0.0,0.1949,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.4207,0.0,0.0,0.0,0.4802,0.5953,0.0,0.0,0.5026,0.0,0.0,0.0,0.0993,0.494,0.0,0.0,0.0,0.1025,0.8595,0.0,0.2576,0.0,0.0,0.2167,0.0,0.0,0.0,0.0,0.0,3.24
2022-03-01,0.0,0.0,0.0,0.0,0.5127,0.0,0.2969,0.0,0.0,0.5899,0.0,0.0,0.0,1.072,0.407,0.0,0.0,0.0,0.0,0.0,0.612,0.4083,0.0,0.0,0.5061,0.0,0.0,0.0,0.0515,0.5695,0.0,0.0,0.0,0.0325,0.9701,0.0,0.2292,0.0,0.0,0.1955,0.0,0.0,0.0,0.0,0.0,4.48
2022-03-02,0.0,0.0,0.0,0.0,0.5994,0.0,0.3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462,0.2182,0.0,0.0,0.5106,0.0,0.0,0.0,0.0027,0.6465,0.0,0.0,0.0,0.0,1.0809,0.0,0.2009,0.0,0.0,0.1745,0.0,0.0,0.0,0.0,0.0,3.18
2022-03-03,0.478,0.0,0.0,0.0,0.686,0.0,0.3395,0.0,0.0,0.0,0.0,0.0,0.8902,0.0,0.0,0.1701,0.0,0.0,0.0,0.0,0.7973,0.0252,0.0,0.0,0.5159,0.0,0.0,0.0,0.0,0.7247,0.0,0.0,0.0,0.0,1.1917,0.0,0.1727,0.0,0.0,0.1539,0.0,0.0,0.0,0.0,0.0,4.27
2022-03-04,0.0,0.0,0.0,0.0,0.7726,0.0,0.238,0.0,0.0,0.0,0.1605,0.2772,0.0,0.0,0.0,0.1268,0.3371,0.0,0.0,0.0,0.6586,0.0,0.0,0.0,0.522,0.0,0.0,0.0,0.0,0.7638,0.0,0.0,0.0,0.0,1.1614,0.0,0.1445,0.0103,0.0,0.1336,0.0,0.0,0.0,0.0,0.0,3.68
2022-03-05,0.0,0.0,0.0,0.0,0.8592,0.0,0.1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5176,0.0,0.0,0.0,0.5289,0.0,0.0,0.0,0.0,0.6831,0.0,0.0,0.0,0.0,1.0503,0.0,0.1164,0.0382,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,2.81
2022-03-06,0.0,0.0,0.0,0.0,0.8744,0.0,0.0352,0.0838,0.0,0.1463,0.4204,0.6546,0.0,0.0,0.0,0.0,1.4086,0.0,0.0,0.0,0.3744,0.0,0.0,0.0,0.5366,0.0,0.0,0.0,0.0,0.6012,0.0,0.0,0.0,0.0,0.9391,0.0,0.0885,0.0661,0.0,0.0938,0.0,0.0,0.0,0.0,0.0,4.39
2022-03-07,0.0,0.0,0.0,0.0,0.788,0.0,0.0,0.185,0.0,0.0,0.0299,0.0324,0.0,0.0,0.6748,0.0,0.0,0.0,0.0,0.0,0.2291,0.0,0.0,0.0,0.5331,0.0,0.0,0.0,0.0,0.5182,0.0,0.0,0.0,0.0,0.8279,0.0,0.0606,0.094,0.0,0.0744,0.0,0.0,0.0,0.0,0.0,2.81
2022-03-08,0.069,0.0,0.0,0.0,0.7016,0.0,0.0,0.2861,0.0,0.2176,0.0,0.0,0.0,1.5669,0.0,0.2115,0.0,0.0,0.0,0.0,0.0816,0.0,0.0,0.0,0.524,0.0,0.0,0.0,0.0,0.4341,0.0,0.0,0.0,0.0,0.7165,0.0,0.0328,0.1219,0.0,0.0554,0.0,0.0,0.0,0.0,0.0,3.49
2022-03-09,0.0,0.0,0.0,0.0,0.6153,0.0,0.0,0.3872,0.0,0.4425,0.161,0.2369,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142,0.0,0.0,0.0,0.0,0.3489,0.0,0.0,0.0,0.0,0.605,0.0,0.0051,0.1497,0.0,0.0366,0.0,0.0,0.0,0.0,0.0,2.49
2022-03-10,0.4718,0.0,0.0,0.0,0.5291,0.0,0.0,0.4882,0.0,0.0,0.0,0.0,1.2663,0.0437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038,0.0,0.0,0.0,0.0,0.2628,0.0,0.0,0.0,0.0,0.4934,0.0,0.0,0.1775,0.0,0.0182,0.0,0.0,0.0,0.0,0.0,2.95
2022-03-11,0.3062,0.0,0.0,0.0,0.4429,0.0,0.0,0.5891,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.7976,0.5119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4928,0.0,0.0,0.0373,0.0,0.1757,0.0,0.0,0.0,0.0,0.3816,0.0,0.0,0.2054,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,2.76
2022-03-12,0.0,0.0,0.0,0.0,0.3568,0.0,0.0,0.69,0.0,0.0282,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4812,0.0,0.0,0.1451,0.0,0.0876,0.0,0.0,0.0629,0.0,0.2698,0.0,0.0,0.2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66
2022-03-13,0.1499,0.0,0.0,0.0,0.2707,0.0,0.0,0.7908,0.0,0.0,0.0,0.0,0.1369,1.0798,0.0,0.1574,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.2539,0.0,0.0,0.0,0.0,0.199,0.0,0.1578,0.0,0.0,0.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74
2022-03-14,0.0,0.0,0.0,0.0,0.1847,0.0,0.0,0.7884,0.0,0.0,0.308,0.6663,0.0,0.0,0.0,0.0,0.8231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4563,0.0,0.0,0.3637,0.0,0.0,0.0,0.0,0.3351,0.0,0.0458,0.0,0.0,0.2887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96
2022-03-15,0.0,0.0,0.0,0.0,0.0987,0.0,0.0,0.6878,0.0335,0.0,0.1233,0.0,0.1261,0.4668,1.1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.0,0.0,0.4744,0.0,0.0,0.0,0.0,0.4712,0.0,0.0,0.0,0.0,0.3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04
2022-03-16,0.2529,0.0,0.0,0.0,0.0128,0.0,0.0,0.5871,0.1506,0.0,0.0,0.0,0.0,0.2289,0.0,0.0,0.8452,0.0,0.0,0.0132,0.0,0.1266,0.0,0.0,0.4292,0.0,0.0,0.586,0.0,0.0,0.0,0.0,0.6072,0.0,0.0,0.0,0.0,0.3441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866,0.2676,0.753,0.4327,0.1938,0.0998,0.0,0.2311,0.0,0.0,0.0,0.0,0.1453,0.0,0.265,0.0,0.0,0.4149,0.0,0.0,0.6986,0.0,0.0,0.0,0.0,0.7432,0.0,0.0,0.0,0.0,0.3717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
2022-03-18,0.5674,0.0,0.0,0.0,0.0,0.0,0.0,0.3861,0.3847,0.0,0.0,0.0,0.4212,0.0332,0.0,1.2108,0.0901,0.0,0.0,0.2792,0.0,0.2669,0.0,0.0,0.4002,0.0,0.0,0.8119,0.0,0.0,0.0,0.0,0.8791,0.0,0.0,0.0,0.0,0.3994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26
2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856,0.4583,0.0,0.0361,0.1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4149,0.0,0.1252,0.0,0.0,0.3849,0.0,0.0,0.9261,0.0,0.0,0.0,0.0,1.0151,0.0,0.0,0.0,0.0,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94
2022-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852,0.3413,0.0,0.0,0.0,0.181,0.36,0.0,0.2159,0.1606,0.0,0.0,0.5526,0.0,0.0,0.1178,0.0,0.3692,0.0,0.0,0.919,0.0,0.0,0.0,0.0,1.1509,0.0,0.0,0.0,0.0,0.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0849,0.2243,0.0,0.0,0.2904,0.0,0.0,0.084,0.0,0.3414,0.0,0.0,0.6922,0.0,0.0,0.2636,0.0,0.3531,0.0,0.0757,0.8032,0.0,0.0,0.0,0.0,1.2868,0.0,0.0,0.0,0.0,0.4821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1074,0.1519,0.4153,0.1571,0.3072,1.2969,0.2952,0.0788,0.0,0.0,0.0,0.6223,0.0,0.0,0.4112,0.0,0.3366,0.0,0.158,0.6868,0.0,0.0,0.0,0.0,1.4226,0.0,0.0,0.0,0.0,0.5096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83
2022-03-23,0.2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788,0.0,0.0,0.5605,0.0,0.3197,0.0,0.241,0.5696,0.0,0.0,0.0,0.0,1.5216,0.0,0.0,0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1611,0.2343,0.0206,1.1075,0.0,0.0,0.3267,0.0,0.0,0.0,0.3334,0.0,0.0,0.6323,0.0,0.3024,0.0,0.3246,0.4517,0.0,0.0,0.0,0.003,1.3859,0.0,0.0,0.0,0.0,0.5645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06
2022-03-25,0.7372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.1859,0.0,0.0,0.4794,0.1259,0.2847,0.0,0.4088,0.3332,0.0,0.0,0.0,0.0975,1.2502,0.0,0.0,0.0,0.0,0.5919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33
2022-03-26,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806,0.0,0.0,0.0,0.0,0.0365,0.0,0.0,0.3246,0.3048,0.2667,0.0,0.4936,0.2141,0.0,0.0,0.0,0.1921,1.1145,0.0,0.0,0.0,0.0,0.6192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61
2022-03-27,0.0,0.0757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826,0.0,0.0,0.0,0.0,0.0,0.0,1.1534,0.0,0.0,0.0,0.0,0.0,0.168,0.2822,0.2483,0.0,0.579,0.0943,0.0,0.0,0.0,0.2869,0.9788,0.0,0.0,0.0,0.0,0.6465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33
2022-03-28,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,0.5974,0.0,0.0,1.5138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0992,0.2296,0.0,0.6649,0.0,0.0,0.0,0.0,0.3818,0.8432,0.0,0.0,0.0,0.0,0.6738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61
2022-03-29,0.0,0.2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871,0.0,0.0,0.3727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0,0.7186,0.0,0.0,0.0,0.0,0.4769,0.7076,0.0,0.0,0.0,0.0,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49
2022-03-30,0.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1912,0.0,0.6316,0.0,0.0,0.0,0.0,0.5722,0.5721,0.0,0.0,0.0,0.0,0.7282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27
2022-03-31,0.0,0.3457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5959,0.0,0.0,0.8608,0.0456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1715,0.0,0.544,0.0,0.0,0.0,0.0,0.6677,0.4366,0.0,0.0,0.0,0.0,0.7553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07
2022-04-01,0.4996,0.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516,0.0,0.456,0.0,0.0,0.0,0.0,0.7633,0.3011,0.0,0.0,0.0,0.0,0.7823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74
2022-04-02,0.0,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3017,0.0,0.392,0.0,0.0,0.1493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314,0.0,0.3675,0.0,0.0,0.0,0.0,0.8591,0.1657,0.0,0.0,0.0,0.0,0.8093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55
2022-04-03,0.0,0.5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109,0.0,0.2785,0.0,0.0,0.0,0.0,0.9551,0.0303,0.0,0.0,0.0,0.0,0.8363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36
2022-04-04,0.0,0.4829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4367,0.0,0.4338,0.7068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902,0.0,0.189,0.0,0.0,0.0,0.0,1.0512,0.0,0.0,0.0,0.0,0.0,0.8632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95
2022-04-05,0.0,0.4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7492,0.3122,0.0,0.4373,0.0,0.0,0.3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692,0.0,0.0991,0.0,0.0,0.0,0.0,1.1476,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12
2022-04-06,0.0,0.3314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226,0.0,0.0864,0.0,0.0,0.0,0.048,0.0,0.0088,0.0,0.0,0.0,0.0,1.066,0.0,0.0,0.0,0.0,0.0,0.9168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72
2022-04-07,0.0,0.2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0,0.198,1.4937,0.3472,0.0,1.1829,0.0,0.0,0.11,0.0,0.2657,0.0,0.0,0.1683,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.9693,0.0,0.0,0.0,0.0,0.0,0.9435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
2022-04-08,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1975,0.0,0.2746,0.0,0.0,0.4995,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.8725,0.0,0.0,0.0,0.0,0.0,0.9701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17
2022-04-09,0.7353,0.1013,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1611,0.0,0.0,0.0,0.2432,0.0,0.095,0.0,0.0,0.8306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7755,0.0,0.0,0.0,0.0,0.0,0.9966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77
2022-04-10,0.0185,0.025,0.0,0.0,0.0,0.1452,0.0,0.0,0.0,0.932,0.0,0.2995,0.0727,0.0,0.0,0.0913,1.6172,0.0,0.1562,0.0,0.0,0.0,0.0,1.1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6783,0.0,0.0,0.0,0.0,0.0,1.0231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.2465,0.0,0.0,0.1167,0.0,0.0,0.0,0.0,0.0,0.9902,0.0,0.0,0.0,0.0701,0.0,0.0,0.0,0.0,1.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581,0.0,0.0,0.0,0.0,0.0,1.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86
2022-04-12,0.2213,0.0,0.0,0.0,0.0,0.3479,0.0,0.0,0.3112,0.0,0.0,0.4319,0.5308,1.5309,0.0,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4835,0.0,0.0,0.0,0.0,0.0,1.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26
